transaction_id,account_id,transaction_date,transaction_type,amount,description,counterparty,location,method
TXN_AC46A2F4,CUST_0097_ACC_1,2025-07-03,ACH_Debit,980.29,Insurance payment,,,Electronic
TXN_D6CB0C35,CUST_0097_ACC_1,2025-02-11,Direct_Deposit,4932.98,ATM withdrawal,,,Online
TXN_3D5F7692,CUST_0097_ACC_1,2025-02-27,ACH_Debit,3804.56,Restaurant,Glover-Shaw,,Mobile
TXN_8D04C363,CUST_0097_ACC_1,2025-07-25,ACH_Credit,4036.07,Restaurant,"Moore, Miller and Nelson",,ATM
TXN_C3A2AEAA,CUST_0097_ACC_1,2025-08-01,Debit_Purchase,281.59,ATM withdrawal,,,Mobile
TXN_2A4AD7B1,CUST_0097_ACC_1,2025-03-10,ATM_Withdrawal,2979.27,Gas station,"Hull, Carter and Johnson",Branch_Northgate_Mall,Online
TXN_100E66D0,CUST_0097_ACC_1,2025-07-20,ACH_Debit,4185.24,Insurance payment,,,Electronic
TXN_871E7747,CUST_0097_ACC_1,2025-03-19,Wire_Transfer,1978.48,Gas station,,,Online
TXN_70D6CD7E,CUST_0097_ACC_1,2025-06-05,Online_Transfer,1770.86,Medical payment,,,Electronic
TXN_C9013447,CUST_0097_ACC_1,2025-04-13,Debit_Purchase,331.73,ATM withdrawal,,,Electronic
TXN_B86FDBC1,CUST_0097_ACC_1,2025-04-15,Wire_Transfer,2680.58,Salary deposit,,,Mobile
TXN_F2DBD949,CUST_0097_ACC_1,2025-07-15,ATM_Withdrawal,461.86,Rent payment,,,Electronic
TXN_57293606,CUST_0097_ACC_1,2025-07-13,ACH_Credit,1971.69,Mortgage payment,Harper-Thompson,,Online
TXN_CFFB01EA,CUST_0097_ACC_1,2025-04-22,Direct_Deposit,3725.55,Utility bill,,,Online
TXN_D5032E5F,CUST_0097_ACC_1,2025-07-10,Check_Deposit,3114.77,Medical payment,"Taylor, Saunders and Wright",Branch_Suburban_Center,ATM
TXN_203405EF,CUST_0097_ACC_1,2025-04-18,Online_Transfer,170.69,Salary deposit,Turner Inc,Branch_Financial_District,Online
TXN_DBDFEE57,CUST_0097_ACC_1,2025-03-28,Online_Transfer,4666.32,Mortgage payment,"Murray, White and Patton",Branch_Airport_Terminal,Mobile
TXN_C1A4BA06,CUST_0097_ACC_1,2025-07-03,Online_Transfer,1034.39,Education payment,Taylor Group,,Electronic
TXN_DB348E5B,CUST_0097_ACC_1,2025-06-07,Online_Transfer,222.36,Restaurant,,,Online
TXN_CD54CE79,CUST_0097_ACC_1,2025-05-04,ATM_Withdrawal,4311.28,Gas station,,,ATM
TXN_BA11F0EF,CUST_0097_ACC_1,2025-06-06,Debit_Purchase,325.8,ATM withdrawal,,Branch_Northgate_Mall,Online
TXN_2F39B253,CUST_0097_ACC_1,2025-04-08,ACH_Credit,3157.67,Online purchase,,,Branch
TXN_5B380FE0,CUST_0097_ACC_1,2025-04-07,Debit_Purchase,4859.69,Investment transfer,,,ATM
TXN_285D7FEB,CUST_0097_ACC_1,2025-04-27,Online_Transfer,1389.24,Investment transfer,,,Mobile
TXN_CBB1F1D7,CUST_0098_ACC_1,2025-07-26,ATM_Withdrawal,1174.99,Restaurant,,,Mobile
TXN_4EA525F3,CUST_0098_ACC_1,2025-04-27,ACH_Debit,4304.99,Mortgage payment,"Johnson, Wang and Davis",,Branch
TXN_D65EF7D6,CUST_0098_ACC_1,2025-02-28,ACH_Credit,778.86,Utility bill,,Branch_Southpark_Ave,Branch
TXN_5BC943FF,CUST_0098_ACC_1,2025-07-16,ATM_Withdrawal,2758.53,Auto loan payment,Carpenter LLC,,Electronic
TXN_FE9F953C,CUST_0098_ACC_1,2025-02-25,Wire_Transfer,4745.83,ATM withdrawal,"Yoder, Rich and Brown",,Mobile
TXN_1375A4C2,CUST_0098_ACC_1,2025-07-05,Debit_Purchase,3978.63,Gas station,,,Mobile
TXN_56A8B161,CUST_0098_ACC_1,2025-02-25,ATM_Withdrawal,222.96,Bill payment,,,Branch
TXN_5E802C91,CUST_0098_ACC_1,2025-06-03,Check_Deposit,3679.08,Online purchase,Aguirre-Golden,,ATM
TXN_6D89F86D,CUST_0098_ACC_1,2025-04-26,Check_Deposit,2311.98,Gas station,,,Mobile
TXN_8C402EAB,CUST_0098_ACC_1,2025-02-12,ACH_Debit,2783.67,Insurance payment,Nelson Ltd,,Branch
TXN_5E385E46,CUST_0098_ACC_1,2025-02-22,ATM_Withdrawal,4167.74,Mortgage payment,"Davis, Roberts and Olson",,ATM
TXN_7D13D2D3,CUST_0098_ACC_1,2025-04-03,Direct_Deposit,995.64,Mortgage payment,,,Branch
TXN_6EBC819B,CUST_0098_ACC_1,2025-02-13,ACH_Debit,3908.54,Education payment,,,Electronic
TXN_E8C98228,CUST_0098_ACC_1,2025-06-16,ACH_Debit,2189.57,Bill payment,,,ATM
TXN_944E3C7B,CUST_0098_ACC_1,2025-06-04,ATM_Withdrawal,1620.78,Auto loan payment,"Love, Miles and Black",,Online
TXN_3CD5CC6E,CUST_0098_ACC_1,2025-05-15,Online_Transfer,3456.06,Investment transfer,,,Mobile
TXN_069B92BE,CUST_0098_ACC_1,2025-07-27,ACH_Credit,4073.81,Bill payment,,,Online
TXN_F8F9AA6D,CUST_0098_ACC_1,2025-02-27,Debit_Purchase,4921.2,Rent payment,"Bowman, Moore and Fuller",,Electronic
TXN_1ECA55B7,CUST_0098_ACC_1,2025-06-12,ACH_Debit,1345.36,Online purchase,,,Mobile
TXN_11813914,CUST_0098_ACC_1,2025-07-21,Online_Transfer,2571.07,Rent payment,,,Online
TXN_8CC7C3A1,CUST_0098_ACC_1,2025-06-28,Wire_Transfer,1798.03,Rent payment,,Branch_Northgate_Mall,Branch
TXN_1DB7E980,CUST_0098_ACC_1,2025-05-26,Direct_Deposit,3898.99,Auto loan payment,Wilson Inc,,Online
TXN_DA3167F4,CUST_0098_ACC_1,2025-03-02,ACH_Credit,3573.94,Auto loan payment,,,Branch
TXN_BC132777,CUST_0098_ACC_1,2025-07-11,Direct_Deposit,1866.51,Restaurant,,Branch_Downtown_Main,Online
TXN_3E9EF06E,CUST_0099_ACC_1,2025-05-07,Direct_Deposit,537.05,Credit card payment,,,Mobile
TXN_82F7C6EF,CUST_0099_ACC_1,2025-03-19,Online_Transfer,449.93,Gas station,,Branch_Westside_Plaza,ATM
TXN_F7702B3B,CUST_0099_ACC_1,2025-02-21,Direct_Deposit,397.88,Credit card payment,,,Mobile
TXN_681C8497,CUST_0099_ACC_1,2025-02-07,ACH_Credit,1550.43,Investment transfer,,Branch_Westside_Plaza,Mobile
TXN_EB470565,CUST_0099_ACC_1,2025-05-05,ACH_Credit,4810.72,Auto loan payment,,,Mobile
TXN_45AE0FB6,CUST_0099_ACC_1,2025-04-14,ACH_Credit,2721.35,Credit card payment,Evans Group,,Online
TXN_5C2B8F43,CUST_0099_ACC_1,2025-07-29,Direct_Deposit,1335.14,Salary deposit,,,Branch
TXN_44D720FB,CUST_0099_ACC_1,2025-06-30,ACH_Credit,4527.22,Investment transfer,"Green, Salazar and Gonzales",,Electronic
TXN_DE017338,CUST_0099_ACC_1,2025-06-01,ACH_Credit,3806.08,Grocery purchase,,,Branch
TXN_4B30F2AD,CUST_0099_ACC_1,2025-02-25,Check_Deposit,533.7,Medical payment,,,ATM
TXN_4BBBBFF2,CUST_0099_ACC_1,2025-03-01,Check_Deposit,3178.22,Medical payment,,,Electronic
TXN_E9DA6CC0,CUST_0099_ACC_1,2025-02-06,Online_Transfer,4192.36,Utility bill,,,ATM
TXN_E0A9A123,CUST_0099_ACC_1,2025-02-28,Online_Transfer,3731.61,Insurance payment,,Branch_Downtown_Main,ATM
TXN_6CB9B374,CUST_0099_ACC_1,2025-06-17,Online_Transfer,3082.63,Insurance payment,,,Branch
TXN_78308CCB,CUST_0099_ACC_1,2025-03-18,Check_Deposit,1371.13,Bill payment,,,Branch
TXN_4167C8FC,CUST_0099_ACC_1,2025-05-06,Debit_Purchase,2161.48,Medical payment,,,Electronic
TXN_FAF93173,CUST_0102_ACC_1,2025-06-08,Online_Transfer,4500.01,Credit card payment,,Branch_Westside_Plaza,Online
TXN_D306870A,CUST_0102_ACC_1,2025-03-11,Online_Transfer,1178.9,Auto loan payment,,,Online
TXN_33E1FF8B,CUST_0102_ACC_1,2025-04-30,ATM_Withdrawal,3233.07,Restaurant,Contreras-Haley,,ATM
TXN_EE907617,CUST_0102_ACC_1,2025-05-02,Online_Transfer,2853.91,ATM withdrawal,"Hill, Cruz and Marsh",,Online
TXN_92162A3A,CUST_0102_ACC_1,2025-04-27,Online_Transfer,990.5,ATM withdrawal,,,Online
TXN_585A8201,CUST_0102_ACC_1,2025-06-29,Wire_Transfer,1598.97,Bill payment,Johnson Group,,Branch
TXN_B549B97D,CUST_0102_ACC_1,2025-02-24,Debit_Purchase,1990.4,Rent payment,Smith-Turner,,Mobile
TXN_CA1099EC,CUST_0102_ACC_1,2025-05-30,ATM_Withdrawal,4951.6,Insurance payment,,,Branch
TXN_683633B2,CUST_0102_ACC_1,2025-07-13,Direct_Deposit,1056.21,Restaurant,,,Electronic
TXN_740BC2B2,CUST_0102_ACC_1,2025-05-25,Wire_Transfer,4744.5,Investment transfer,,,Electronic
TXN_28639B12,CUST_0102_ACC_1,2025-02-10,ACH_Debit,3231.53,Medical payment,Estes-Mcdonald,Branch_Westside_Plaza,Electronic
TXN_EA44A53E,CUST_0102_ACC_1,2025-06-13,ATM_Withdrawal,1658.03,Gas station,Smith-Moore,,Online
TXN_1D35B6B7,CUST_0102_ACC_1,2025-05-04,Online_Transfer,609.79,Investment transfer,,Branch_Southpark_Ave,ATM
TXN_6905EAD7,CUST_0102_ACC_1,2025-07-07,ACH_Credit,2874.61,Utility bill,,Branch_Southpark_Ave,ATM
TXN_2F78B9D3,CUST_0102_ACC_1,2025-03-12,Direct_Deposit,1672.07,ATM withdrawal,,,ATM
TXN_D1F37063,CUST_0102_ACC_1,2025-07-15,ATM_Withdrawal,3853.34,Medical payment,,,Mobile
TXN_5526FE9D,CUST_0102_ACC_1,2025-05-08,Debit_Purchase,3607.63,Education payment,,,ATM
TXN_9EC9AD66,CUST_0102_ACC_1,2025-05-06,ATM_Withdrawal,2550.2,Bill payment,Rios LLC,,Electronic
TXN_AB90BF5D,CUST_0102_ACC_1,2025-06-01,ATM_Withdrawal,2516.06,Gas station,,,Electronic
TXN_4FDA73B9,CUST_0102_ACC_1,2025-05-15,Direct_Deposit,399.65,Gas station,,,Online
TXN_F0548563,CUST_0102_ACC_1,2025-04-26,Wire_Transfer,2485.64,Bill payment,,,Electronic
TXN_9F66A7CF,CUST_0102_ACC_1,2025-07-07,ATM_Withdrawal,3476.53,Education payment,,,ATM
TXN_819AF5DE,CUST_0102_ACC_1,2025-02-28,Direct_Deposit,3235.08,Auto loan payment,,,Mobile
TXN_477D271F,CUST_0102_ACC_1,2025-06-24,ATM_Withdrawal,342.8,Investment transfer,"Turner, Long and Hendricks",Branch_Westside_Plaza,Electronic
TXN_513E523F,CUST_0102_ACC_1,2025-05-30,Check_Deposit,4211.86,Restaurant,,,Online
TXN_AE82F412,CUST_0102_ACC_1,2025-04-11,Online_Transfer,1796.48,Auto loan payment,Obrien-White,,Branch
TXN_76D1BB84,CUST_0104_ACC_1,2025-06-10,ATM_Withdrawal,1834.65,Salary deposit,"Rowe, Fox and Anderson",,Mobile
TXN_3C41B020,CUST_0104_ACC_1,2025-04-02,Online_Transfer,1651.22,Credit card payment,"Bailey, Williamson and Powell",,Electronic
TXN_08B70747,CUST_0104_ACC_1,2025-02-11,ACH_Credit,1990.74,Education payment,"Moore, Davis and Rodriguez",,ATM
TXN_32BB7F0F,CUST_0104_ACC_1,2025-07-21,Check_Deposit,467.1,Credit card payment,Morris-Hall,,Mobile
TXN_36890384,CUST_0104_ACC_1,2025-06-21,Check_Deposit,4243.0,Gas station,"Flynn, Garcia and Gilmore",,Branch
TXN_D1E4D942,CUST_0104_ACC_1,2025-06-14,ATM_Withdrawal,417.85,Education payment,,,Electronic
TXN_599C7A8A,CUST_0104_ACC_1,2025-04-13,ATM_Withdrawal,301.38,Grocery purchase,,Branch_Southpark_Ave,Mobile
TXN_0C97E7EB,CUST_0104_ACC_1,2025-07-28,ACH_Credit,4543.42,Investment transfer,,,Online
TXN_4D628EB3,CUST_0104_ACC_1,2025-07-19,Online_Transfer,3298.45,Online purchase,,,Mobile
TXN_4187A460,CUST_0104_ACC_1,2025-02-14,Debit_Purchase,4421.95,Bill payment,,,Mobile
TXN_305051C4,CUST_0105_ACC_1,2025-03-20,Wire_Transfer,851.76,Gas station,,,ATM
TXN_A41773C1,CUST_0105_ACC_1,2025-02-09,Online_Transfer,2829.15,Bill payment,,,Online
TXN_87C3195B,CUST_0105_ACC_1,2025-06-17,Wire_Transfer,815.6,Online purchase,Hines-Obrien,,Branch
TXN_1600A960,CUST_0105_ACC_1,2025-07-04,Debit_Purchase,926.15,Insurance payment,Morris Ltd,Branch_Financial_District,ATM
TXN_152B1328,CUST_0105_ACC_1,2025-04-24,Debit_Purchase,1713.54,Grocery purchase,,,ATM
TXN_10C9E145,CUST_0105_ACC_1,2025-02-26,ACH_Credit,3122.09,Rent payment,"Berry, Gonzalez and King",,ATM
TXN_89616D7C,CUST_0105_ACC_1,2025-04-22,ACH_Debit,850.38,Bill payment,Perez-Harmon,,Online
TXN_0DFF8F7F,CUST_0105_ACC_1,2025-04-22,Online_Transfer,2006.15,Rent payment,,,Electronic
TXN_826AE3E5,CUST_0105_ACC_1,2025-05-09,Wire_Transfer,1592.83,Salary deposit,Miller Inc,,Electronic
TXN_1811D397,CUST_0105_ACC_1,2025-05-27,ATM_Withdrawal,2321.36,Credit card payment,,,Online
TXN_C47FB46C,CUST_0105_ACC_1,2025-06-03,Wire_Transfer,807.82,Bill payment,,,ATM
TXN_6C033F42,CUST_0105_ACC_1,2025-03-11,Debit_Purchase,2787.04,Credit card payment,Barry LLC,,Mobile
TXN_F78CB562,CUST_0105_ACC_1,2025-06-22,ACH_Debit,2180.77,Gas station,,Branch_Northgate_Mall,ATM
TXN_035E380E,CUST_0105_ACC_1,2025-05-16,ACH_Debit,215.93,Rent payment,,,Online
TXN_1D62A54F,CUST_0105_ACC_1,2025-07-08,ATM_Withdrawal,4286.02,Salary deposit,,,Mobile
TXN_7C71A04B,CUST_0105_ACC_1,2025-04-05,ACH_Credit,4838.37,Education payment,"Blair, Bartlett and May",,Electronic
TXN_7AA051D4,CUST_0105_ACC_1,2025-05-03,Debit_Purchase,2695.65,Gas station,,,ATM
TXN_85DFDA07,CUST_0105_ACC_1,2025-07-02,ACH_Debit,431.44,Rent payment,,,Mobile
TXN_8DF6A525,CUST_0105_ACC_1,2025-05-16,ACH_Credit,1864.96,Investment transfer,,,Mobile
TXN_EDBEBB25,CUST_0105_ACC_1,2025-04-29,Online_Transfer,2791.77,Restaurant,,Branch_Airport_Terminal,Branch
TXN_B97CBD02,CUST_0105_ACC_2,2025-04-07,Debit_Purchase,3340.14,Rent payment,"Yoder, Castaneda and Solis",Branch_Airport_Terminal,Online
TXN_AB2CF515,CUST_0105_ACC_2,2025-04-22,Wire_Transfer,2098.41,Gas station,,,Electronic
TXN_AEEB5CA6,CUST_0105_ACC_2,2025-05-26,Wire_Transfer,3339.22,Grocery purchase,,,ATM
TXN_939B7694,CUST_0105_ACC_2,2025-07-10,Debit_Purchase,67.1,Insurance payment,,Branch_University_District,ATM
TXN_D3CD648F,CUST_0105_ACC_2,2025-05-16,Debit_Purchase,3245.11,Online purchase,,,Branch
TXN_2434B265,CUST_0105_ACC_2,2025-02-25,Online_Transfer,3091.69,Salary deposit,,,Online
TXN_38674F08,CUST_0105_ACC_2,2025-05-07,ATM_Withdrawal,1420.48,Insurance payment,Wilson and Sons,,Electronic
TXN_29CC1972,CUST_0105_ACC_2,2025-02-12,Direct_Deposit,2592.75,Mortgage payment,,,Branch
TXN_45E89241,CUST_0105_ACC_2,2025-05-11,Check_Deposit,146.62,Credit card payment,,,Mobile
TXN_D16D7CE5,CUST_0105_ACC_2,2025-02-07,Online_Transfer,4037.31,Gas station,,,Online
TXN_EFD229A3,CUST_0105_ACC_2,2025-06-30,Check_Deposit,2370.86,Grocery purchase,,,Online
TXN_D87B71E5,CUST_0105_ACC_2,2025-03-27,Wire_Transfer,1940.24,Grocery purchase,,,Online
TXN_79D0B4E9,CUST_0105_ACC_2,2025-07-02,ACH_Debit,2406.91,Auto loan payment,,,Mobile
TXN_CE474F7C,CUST_0105_ACC_2,2025-04-14,ACH_Debit,1008.85,Auto loan payment,,,Mobile
TXN_3EAD587B,CUST_0105_ACC_2,2025-04-08,ACH_Credit,4238.1,Grocery purchase,Donaldson Inc,,Electronic
TXN_B058194D,CUST_0105_ACC_2,2025-05-10,ATM_Withdrawal,1722.5,Credit card payment,,,Online
TXN_5C34A9E9,CUST_0105_ACC_2,2025-03-18,Debit_Purchase,3375.61,Utility bill,,,Branch
TXN_DD48A03D,CUST_0105_ACC_2,2025-05-07,Wire_Transfer,903.42,Grocery purchase,"Porter, Ross and Brown",,Branch
TXN_C016F947,CUST_0105_ACC_2,2025-06-08,Check_Deposit,4845.85,Rent payment,Aguilar LLC,,Branch
TXN_4096D299,CUST_0105_ACC_2,2025-05-31,Debit_Purchase,442.87,Medical payment,Morgan LLC,,ATM
TXN_EB39F623,CUST_0105_ACC_2,2025-03-11,Direct_Deposit,4594.96,Online purchase,,,Electronic
TXN_145CD5F1,CUST_0105_ACC_2,2025-07-12,ATM_Withdrawal,3287.49,Investment transfer,,,Mobile
TXN_BFFF0D79,CUST_0105_ACC_2,2025-02-13,Online_Transfer,2948.74,Online purchase,Payne Ltd,,Electronic
TXN_4138127D,CUST_0105_ACC_2,2025-04-03,Online_Transfer,2170.1,Online purchase,,,Electronic
TXN_E7188C0F,CUST_0105_ACC_2,2025-06-19,ATM_Withdrawal,4624.05,Bill payment,,Branch_University_District,Electronic
TXN_91AA61AD,CUST_0105_ACC_2,2025-07-17,ACH_Credit,2650.89,Education payment,Young Inc,,Branch
TXN_573DE7BE,CUST_0107_ACC_1,2025-06-28,Debit_Purchase,710.48,Investment transfer,,Branch_Eastside_Center,Electronic
TXN_6D93FFC7,CUST_0107_ACC_1,2025-05-15,ATM_Withdrawal,398.89,Bill payment,,Branch_Downtown_Main,Online
TXN_ECB6677C,CUST_0107_ACC_1,2025-05-23,ACH_Debit,1827.59,Gas station,,,ATM
TXN_13EAC031,CUST_0107_ACC_1,2025-07-03,Debit_Purchase,2270.36,Education payment,,,Mobile
TXN_E410EC94,CUST_0107_ACC_1,2025-06-28,ACH_Debit,3063.65,Salary deposit,Zavala-Dodson,,Mobile
TXN_93C91D64,CUST_0107_ACC_1,2025-05-21,ACH_Debit,2744.86,Education payment,,Branch_University_District,Online
TXN_A663A065,CUST_0107_ACC_1,2025-05-24,Online_Transfer,1269.42,Grocery purchase,,Branch_University_District,Mobile
TXN_42FCF387,CUST_0107_ACC_1,2025-02-17,ACH_Credit,4657.49,Insurance payment,,,Electronic
TXN_DD988FA9,CUST_0107_ACC_1,2025-05-13,Debit_Purchase,2851.02,Medical payment,Nelson Inc,,Online
TXN_C4A2E5EE,CUST_0107_ACC_1,2025-02-21,Wire_Transfer,3594.9,Investment transfer,,,Mobile
TXN_2BFF2ADA,CUST_0107_ACC_1,2025-05-03,ACH_Credit,4901.45,Credit card payment,,,Branch
TXN_23DC3C8C,CUST_0107_ACC_1,2025-03-15,ACH_Debit,1049.72,Education payment,,,Mobile
TXN_DFEB5EC7,CUST_0107_ACC_1,2025-04-07,Debit_Purchase,528.67,Auto loan payment,,,ATM
TXN_A6AF2973,CUST_0107_ACC_1,2025-04-29,Online_Transfer,2451.52,ATM withdrawal,,,Online
TXN_855BBB1F,CUST_0107_ACC_1,2025-06-23,Direct_Deposit,3142.5,Mortgage payment,Smith Inc,Branch_Downtown_Main,Electronic
TXN_126D0B0D,CUST_0107_ACC_1,2025-02-07,ACH_Credit,868.12,Auto loan payment,,Branch_Suburban_Center,Electronic
TXN_469645BA,CUST_0107_ACC_1,2025-06-23,Check_Deposit,3936.6,Restaurant,,Branch_Northgate_Mall,Electronic
TXN_C5CDADB6,CUST_0107_ACC_1,2025-03-10,Debit_Purchase,1819.12,Gas station,,,Electronic
TXN_C19C862C,CUST_0107_ACC_1,2025-05-23,Online_Transfer,4393.64,Grocery purchase,,Branch_Eastside_Center,Branch
TXN_B5A69736,CUST_0107_ACC_1,2025-04-12,ACH_Debit,2719.81,ATM withdrawal,,Branch_Southpark_Ave,Online
TXN_0C05A141,CUST_0107_ACC_1,2025-06-06,Debit_Purchase,2754.97,Investment transfer,,,ATM
TXN_194FD11F,CUST_0107_ACC_1,2025-02-06,Check_Deposit,144.01,Insurance payment,,,Mobile
TXN_8DFE7124,CUST_0107_ACC_1,2025-04-30,ACH_Credit,2487.61,Salary deposit,,,ATM
TXN_30E35FC0,CUST_0107_ACC_1,2025-04-13,Wire_Transfer,1461.62,Mortgage payment,,,Branch
TXN_44439C91,CUST_0107_ACC_1,2025-04-11,ATM_Withdrawal,4220.61,Investment transfer,,,ATM
TXN_73F89AF5,CUST_0107_ACC_1,2025-02-25,ACH_Debit,2018.14,Gas station,,Branch_Airport_Terminal,Branch
TXN_ECC7B30F,CUST_0107_ACC_1,2025-06-09,Wire_Transfer,4880.31,Mortgage payment,,,Online
TXN_B9F904F0,CUST_0107_ACC_1,2025-05-12,Debit_Purchase,1466.36,ATM withdrawal,,,Online
TXN_5AC381DD,CUST_0107_ACC_1,2025-02-23,ATM_Withdrawal,1184.38,Bill payment,,Branch_Financial_District,Mobile
TXN_B5053A46,CUST_0107_ACC_1,2025-02-24,Check_Deposit,4860.87,Education payment,,,Electronic
TXN_0B426C99,CUST_0107_ACC_1,2025-05-24,ATM_Withdrawal,2789.96,Online purchase,,,Branch
TXN_20F6CC9E,CUST_0107_ACC_1,2025-07-15,Direct_Deposit,3441.04,Education payment,,,Mobile
TXN_629E688C,CUST_0107_ACC_1,2025-04-07,ATM_Withdrawal,3425.8,Credit card payment,,,Online
TXN_C068F9A2,CUST_0108_ACC_1,2025-04-05,Wire_Transfer,2299.71,Credit card payment,Allen Inc,,ATM
TXN_A08F65CF,CUST_0108_ACC_1,2025-05-19,Debit_Purchase,2444.4,Salary deposit,,Branch_Financial_District,ATM
TXN_627970D7,CUST_0108_ACC_1,2025-03-15,Direct_Deposit,3234.68,Education payment,,,Mobile
TXN_C6CB66EF,CUST_0108_ACC_1,2025-06-17,ACH_Credit,102.27,ATM withdrawal,,,ATM
TXN_0CD5707C,CUST_0108_ACC_1,2025-07-12,Debit_Purchase,3451.55,Medical payment,,,Online
TXN_FF553103,CUST_0108_ACC_1,2025-06-25,Debit_Purchase,558.98,ATM withdrawal,,Branch_Southpark_Ave,Electronic
TXN_B323F587,CUST_0108_ACC_1,2025-05-16,Debit_Purchase,1107.56,Online purchase,,,Branch
TXN_E96952D4,CUST_0108_ACC_1,2025-07-31,ATM_Withdrawal,440.08,Gas station,Marks and Sons,,ATM
TXN_44AABE92,CUST_0108_ACC_1,2025-06-29,ACH_Credit,2984.29,Auto loan payment,,,Mobile
TXN_D46E538E,CUST_0108_ACC_1,2025-02-16,ACH_Credit,2491.23,Online purchase,,,Mobile
TXN_E7779424,CUST_0108_ACC_1,2025-02-25,ACH_Debit,3320.34,Online purchase,,Branch_Southpark_Ave,Branch
TXN_55D99E25,CUST_0108_ACC_1,2025-03-07,ACH_Credit,851.23,Mortgage payment,Edwards PLC,,Branch
TXN_EF8ADCE8,CUST_0108_ACC_1,2025-05-31,Direct_Deposit,3988.23,Bill payment,,,Online
TXN_D2B5F95A,CUST_0108_ACC_1,2025-03-18,ACH_Debit,3285.13,Mortgage payment,,,Online
TXN_4ADAF22C,CUST_0108_ACC_1,2025-03-27,ACH_Debit,4187.04,Gas station,,Branch_Northgate_Mall,ATM
TXN_278B6D68,CUST_0108_ACC_1,2025-05-23,ATM_Withdrawal,4543.84,Online purchase,,,Branch
TXN_6DDAB903,CUST_0108_ACC_1,2025-04-30,Wire_Transfer,2675.58,Grocery purchase,,,Online
TXN_DCD10D6D,CUST_0108_ACC_1,2025-02-25,ACH_Credit,974.43,Utility bill,Jones PLC,,Mobile
TXN_6E72C358,CUST_0108_ACC_1,2025-03-12,Check_Deposit,2204.61,Online purchase,,,ATM
TXN_5267B5B1,CUST_0108_ACC_1,2025-06-09,ACH_Debit,2617.75,Utility bill,Hurst-Trevino,,Online
TXN_8B010B3A,CUST_0108_ACC_1,2025-04-23,Check_Deposit,642.96,Gas station,,,Branch
TXN_603175CD,CUST_0108_ACC_1,2025-03-29,ATM_Withdrawal,4347.65,Insurance payment,,,Electronic
TXN_87028CE2,CUST_0108_ACC_1,2025-04-10,Wire_Transfer,2759.17,Restaurant,"Carter, Valdez and Rose",,Electronic
TXN_82D49525,CUST_0108_ACC_1,2025-03-23,ATM_Withdrawal,3437.92,Insurance payment,,Branch_Suburban_Center,ATM
TXN_4BA8C1D1,CUST_0108_ACC_1,2025-06-08,ATM_Withdrawal,2079.28,ATM withdrawal,"Garcia, Reed and Jenkins",,Mobile
TXN_67334522,CUST_0108_ACC_1,2025-07-24,ACH_Debit,2839.21,Rent payment,,,Online
TXN_3FC9BCDF,CUST_0108_ACC_1,2025-05-01,Wire_Transfer,4011.09,Rent payment,Harris and Sons,Branch_Downtown_Main,ATM
TXN_42BEBD52,CUST_0108_ACC_1,2025-07-04,Debit_Purchase,2131.22,Education payment,"Hall, Harmon and Clark",,Branch
TXN_A4E3B9C6,CUST_0108_ACC_1,2025-04-11,Wire_Transfer,2852.37,Gas station,,,Electronic
TXN_BAFB23B0,CUST_0108_ACC_1,2025-06-29,Online_Transfer,3495.91,Rent payment,,,Branch
TXN_C9B651BB,CUST_0108_ACC_1,2025-02-28,Debit_Purchase,2096.02,Medical payment,Hale Ltd,,Branch
TXN_07F299E2,CUST_0108_ACC_1,2025-06-20,Wire_Transfer,932.2,Medical payment,,Branch_Downtown_Main,Electronic
TXN_52BC3E5C,CUST_0108_ACC_1,2025-07-24,Wire_Transfer,3743.87,Utility bill,,Branch_Eastside_Center,Mobile
TXN_C0DB66DC,CUST_0108_ACC_1,2025-02-06,Wire_Transfer,1406.19,Salary deposit,,,Electronic
TXN_9A157A23,CUST_0108_ACC_1,2025-07-03,Wire_Transfer,1644.88,Rent payment,Ramirez-Cruz,,Mobile
TXN_E7C200E1,CUST_0108_ACC_1,2025-07-01,Debit_Purchase,2914.75,Bill payment,,,Branch
TXN_28A135CE,CUST_0108_ACC_1,2025-02-18,ACH_Credit,2644.03,Education payment,Bond-Cruz,,ATM
TXN_B749A7DA,CUST_0108_ACC_1,2025-02-06,ACH_Credit,273.13,Credit card payment,,,Branch
TXN_B134A26C,CUST_0109_ACC_1,2025-04-12,Direct_Deposit,1528.13,Education payment,Williams-Harris,,Branch
TXN_6AAB752A,CUST_0109_ACC_1,2025-03-08,Wire_Transfer,3526.99,ATM withdrawal,Patel-Guerrero,,Mobile
TXN_493C735F,CUST_0109_ACC_1,2025-02-08,ACH_Debit,458.94,Bill payment,Pineda-Kent,Branch_Suburban_Center,ATM
TXN_59A9C56C,CUST_0109_ACC_1,2025-06-18,Check_Deposit,1649.5,Investment transfer,Livingston-Solomon,,ATM
TXN_783BF132,CUST_0109_ACC_1,2025-06-28,ATM_Withdrawal,3113.41,Rent payment,,,ATM
TXN_4AF9CF57,CUST_0109_ACC_1,2025-05-20,Debit_Purchase,3566.27,Medical payment,,,Electronic
TXN_1DE2A695,CUST_0109_ACC_1,2025-06-19,Check_Deposit,1013.69,Utility bill,,,Online
